adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,2460,Writing,Randall Wallace,Randall Wallace,5.783,/pw9pz6MBET4F12pvSmx7uWtHdke.jpg,52fe438e9251416c75014f45,Directing,Director,10590
False,2,21678,Directing,Olivier Assayas,Olivier Assayas,4.738,/ybg3hz6jRrQJMrQfdeRRVsNVmu4.jpg,52fe4498c3a368484e02bdaf,Directing,Director,24488
False,2,5292,Acting,Denzel Washington,Denzel Washington,58.067,/9Iyt3wbsla5bM6IzbICDVnBhkER.jpg,52fe45689251416c75055613,Directing,Director,13435
False,2,5281,Directing,Spike Lee,Spike Lee,12.255,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,52fe42f6c3a36847f80302f9,Directing,Director,1429
False,2,66512,Directing,Tom Brady,Tom Brady,3.092,/1JaIHowdrHRvfLt6VE3efu7pz9H.jpg,52fe44939251416c750399e9,Directing,Director,11852
False,2,11614,Directing,M. Night Shyamalan,M. Night Shyamalan,15.653,/9g5IYal9c12tq8XHT65pf0Gqo1f.jpg,52fe4364c3a36847f8051007,Directing,Director,2675
False,2,4762,Directing,Paul Thomas Anderson,Paul Thomas Anderson,10.964,/wKAs2LtLYSUzt3ZZ8pnxMwuEWuR.jpg,52fe448ec3a36847f809cb3d,Directing,Director,8051
False,2,20739,Directing,Adam Shankman,Adam Shankman,6.909,/6Eu0BNd8rMuXaIXkF7nPD7qYYW2.jpg,52fe43469251416c7500a249,Directing,Director,10229
False,2,72024,Directing,Malcolm D. Lee,Malcolm D. Lee,3.412,/aae8K7qO5XYployiStHbAMMbahM.jpg,52fe44d89251416c75042e31,Directing,Director,12277
False,2,57895,Directing,Robert Harmon,Robert Harmon,4.682,/i4Yz5DdC0BU00EBYfnZvCOQwuty.jpg,52fe46979251416c7507d1af,Directing,Director,16028
False,1,213613,Directing,Lynn Hershman-Leeson,Lynn Hershman-Leeson,0.529,/bB9lV7TTiyjKggMVTMWopROJXED.jpg,52fe481a9251416c910805ff,Directing,Director,81540
False,2,28239,Writing,David Twohy,David Twohy,6.965,/gQm0cwAk4bsWgA7wF2PTFb8X37Z.jpg,52fe45029251416c750488ef,Directing,Director,12590
False,2,11887,Directing,Brad Silberling,Brad Silberling,5.789,/5uTck65ic4c2sHB6wvkTInmECpr.jpg,52fe44549251416c9100cd69,Directing,Director,31005
False,2,3556,Directing,Roman Polanski,Roman Polanski,11.624,/5yMO7d7NsODZtCwF22Xnlp3oVnE.jpg,52fe4241c3a36847f801018d,Directing,Director,423
False,2,20310,Directing,Takashi Shimizu,清水崇,7.176,/krjo0ifUmCCnKTbYpnEWZU8owaJ.jpg,5f00671ba76ac500360356cb,Directing,Director,11838
False,2,20824,Art,Perry Andelin Blake,Perry Andelin Blake,3.22,/bEdKrPjkonoP56vvV0hVWjfXuJf.jpg,52fe45b19251416c7505f433,Directing,Director,13908
False,2,3224,Directing,Stephen Frears,Stephen Frears,5.935,/2QPhgz395c8MjRpBMidUdSWXOBN.jpg,52fe4394c3a36847f805f2a7,Directing,Director,3472
False,2,1461,Acting,George Clooney,George Clooney,28.705,/4s3wI0bqOP7K3hhcmKqV6m3GYiQ.jpg,52fe43e2c3a36847f80760a9,Directing,Director,4912
False,2,11676,Directing,Mark Pellington,Mark Pellington,2.922,/9rzKnD26UFdultnwKirFda7UBlN.jpg,52fe4361c3a36847f804fe01,Directing,Director,2637
False,2,42804,Directing,Sanjay Leela Bhansali,संजय लीला भंसाली,4.279,/aQ1TFMLCvemgbfH5BkIwfg20mf4.jpg,52fe468a9251416c7507b8cf,Directing,Director,15917
False,2,18356,Directing,Stephen Herek,Stephen Herek,4.108,/ni2MxgHBvzzYj9OzHpQ3yHkar79.jpg,52fe46e29251416c75086bb5,Directing,Director,16643
False,2,1016489,Writing,Eric Byler,Eric Byler,0.2,/6MG8deB0jfcoCLM4fUAUe67dL9z.jpg,52fe4b84c3a36847f82078c9,Directing,Director,116094
False,2,57446,Directing,Mark Romanek,Mark Romanek,3.058,/sMYvm3gPkRHi3MG8Qw0WZlGfsyN.jpg,52fe44edc3a36847f80b2273,Directing,Director,9357
False,2,97579,Directing,Guy Maddin,Guy Maddin,1.475,/hF15rfnugsLQJfa6R1AvVAX7bEu.jpg,52fe48d7c3a36847f817c1db,Directing,Director,55616
False,2,78485,Directing,Jeff McGrath,Jeff McGrath,1.511,,52fe45e69251416c750663a5,Directing,Director,14317
False,1,78488,Directing,Cathy Malkasian,Cathy Malkasian,0.604,,52fe45e69251416c7506639f,Directing,Director,14317
False,2,65678,Directing,John Lafia,John Lafia,0.938,/lCqfLyjrajBKFFANT6ddLKcz8lU.jpg,52fe45a4c3a368484e0669cf,Directing,Director,28594
False,2,4275,Acting,Alain Chabat,Alain Chabat,6.682,/xRjymE6LIJd0useKWN2R1WgKDRy.jpg,52fe4373c3a36847f805517b,Directing,Director,2899
False,2,1212412,Directing,Larry Shaw,Larry Shaw,4.486,/5aipQmeCqvDJiqV2302jBJPEPiW.jpg,532856a8c3a3683158002766,Directing,Director,14008
False,2,56210,Directing,Pablo Trapero,Pablo Trapero,1.016,/h8qZtRXhyheacl37J3MYx7aN05G.jpg,52fe48a79251416c91093d93,Directing,Director,83505
False,2,122842,Directing,Rich Christiano,Rich Christiano,0.947,/pPNShwqmrfBabvtmDMsMfQMjSDK.jpg,52fe46d2c3a36847f8114123,Directing,Director,45767
False,2,66718,Directing,Alan Mak,麥兆輝,4.469,/9iSljOXim6qWYEbX47NKtoVQ19r.jpg,52fe43b49251416c7501afad,Directing,Director,10775
False,2,65994,Directing,Andrew Lau Wai-Keung,劉偉強,5.217,/jeOcDd8zWKc4nYk9MvRS3FKzuc2.jpg,52fe43b59251416c7501afb9,Directing,Director,10775
False,1,53339,Directing,Maria von Heland,Maria von Heland,1.223,,52fe43999251416c75016b97,Directing,Director,10636
False,2,553061,Directing,Shun Nakahara,中原俊,2.482,/svQN7H4EG7Ji1q8lrjXPGFh0buG.jpg,52fe4829c3a36847f815aa47,Directing,Director,52407
False,2,21175,Acting,Michel Blanc,Michel Blanc,7.149,/jVjQqA78AW3GzJbbAkOiKFBeC5S.jpg,52fe44a8c3a36847f80a2a31,Directing,Director,8434
False,2,26713,Directing,Chuck Russell,Chuck Russell,4.415,/d0ISieRQuAEKqNMDzTFGdJ4KrVw.jpg,52fe44e9c3a36847f80b146f,Directing,Director,9334
False,2,7270,Directing,Adrian Lyne,Adrian Lyne,6.764,/tj5o1Iirc20JjP9bKNiEm1c4mlq.jpg,52fe4345c3a36847f80478e7,Directing,Director,2251
False,1,14392,Directing,Kathryn Bigelow,Kathryn Bigelow,5.826,/7wiMnFR6WP9SK870AvNQ3LccLi7.jpg,52fe44b2c3a36847f80a4fd9,Directing,Director,8665
False,2,15602,Directing,Fernando León de Aranoa,Fernando León de Aranoa,2.033,/hscFcZHgyZ7BxPdOWnhmeMr6BQF.jpg,52fe48a4c3a36847f817214d,Directing,Director,54580
False,2,224,Directing,David Cronenberg,David Cronenberg,11.54,/3xh4e2gWHDilMLtucHzDGsmJMuQ.jpg,52fe4511c3a36847f80ba87f,Directing,Director,9613
False,1,116482,Acting,"V, formerly Eve Ensler","V, formerly Eve Ensler",0.883,/utzboZ5Pzl9I44Z7ZKKiOQYn3Lc.jpg,52fe461b9251416c910496a3,Directing,Director,36945
False,2,171000,Acting,Joe Mantello,Joe Mantello,2.659,/jgTk4PZUhjPe7UEeiusaAK8PomK.jpg,67503322f08f95c65222c200,Directing,Director,36945
False,2,15488,Directing,Ken Loach,Ken Loach,8.969,/vGtkrPgNeK3xkbbKTQ4vWD1VsEm.jpg,52fe42f1c3a36847f802ea43,Directing,Director,1376
False,2,17167,Directing,Andy Tennant,Andy Tennant,3.812,/bvHhEFoAlPbbtioxrWZaOFNAu71.jpg,52fe44539251416c75030c0f,Directing,Director,11529
False,2,3289,Directing,Paul Weitz,Paul Weitz,3.362,/54Np4lBqGM36uwpzRc4KztJxGJz.jpg,52fe422cc3a36847f8009b07,Directing,Director,245
False,2,3288,Production,Chris Weitz,Chris Weitz,5.389,/u0zSPgtetcsRpqwUqNtVkBYPAnU.jpg,52fe422cc3a36847f8009b01,Directing,Director,245
False,2,27436,Directing,Costa-Gavras,Costa-Gavras,3.239,/shKz8ntEDXRu44fYk9c5kZsUu4k.jpg,52fe44d6c3a36847f80acdb1,Directing,Director,9045
False,2,123970,Directing,Gábor Herendi,Gábor Herendi,0.118,/oqQCGBIa782BRcWqHw6mgGsl79m.jpg,52fe458dc3a36847f80cdb41,Directing,Director,40360
False,2,4499,Directing,Tom Shadyac,Tom Shadyac,5.298,/kuliB1DrKSbdn2jxESncPbWxGrD.jpg,52fe43159251416c75002b59,Directing,Director,10052
False,1,71307,Acting,Laetitia Colombani,Laetitia Colombani,1.68,/4zfOlFnzwBd4I0kuDVNRDqBKLwu.jpg,52fe44b79251416c7503e8ad,Directing,Director,12112
False,0,130988,Directing,Inés París,Inés París,0.733,,52fe49ed9251416c750d7ead,Directing,Director,97754
False,1,130987,Directing,Daniela Féjerman,Daniela Féjerman,1.417,/nZ1LAyOYJ4oBHvSQh9V4rcN5Ww7.jpg,52fe49ed9251416c750d7ea7,Directing,Director,97754
False,2,47724,Directing,Tom Shankland,Tom Shankland,1.498,/f0kaA0ybPllVB4Qxaqfclj3tjOC.jpg,52fe471cc3a368484e0b58fb,Directing,Director,65830
False,2,57581,Directing,Neil Marshall,Neil Marshall,4.362,/niiQO8m2fEIdmEBYdawulBSIzwY.jpg,52fe44999251416c7503a72d,Directing,Director,11880
False,2,11401,Directing,John Woo,吴宇森,13.454,/SOFK6i5RqXjhkK0lMXR3tKnime.jpg,52fe44b49251416c7503e1cd,Directing,Director,12100
False,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,15.217,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe4212c3a36847f8001b99,Directing,Director,64
False,2,65133,Directing,Marcus Raboy,Marcus Raboy,2.02,/kKl5cOGuiWRPx228Kg2eIgZrlbi.jpg,6608dc41021cee0163495788,Directing,Director,10426
False,2,1150,Directing,Brian De Palma,Brian De Palma,17.484,/t29YojZlOEqNSWvfmY0DDYh3vnb.jpg,52fe44e1c3a36847f80af751,Directing,Director,9280
False,2,1092631,Writing,Géza Bereményi,Géza Bereményi,0.741,/slTAThvAIMSy6qQgdleiPEACx8L.jpg,52fe4e8c9251416c7515a1ef,Directing,Director,226916
False,1,83287,Directing,Lynne Ramsay,Lynne Ramsay,2.024,/hmSR9lVV65ojYHyyOtzmNPbVjSY.jpg,52fe47899251416c7509cffd,Directing,Director,18602
False,2,120247,Directing,Andrew Gurland,Andrew Gurland,0.701,,52fe46f39251416c75088f19,Directing,Director,16875
False,0,87904,Directing,Bobby Eerhart,Bobby Eerhart,0.008,,52fe4428c3a368484e012da1,Directing,Director,21803
False,1,83313,Directing,Melanie Mayron,Melanie Mayron,5.206,/p2dBLbvDR0tg1JyB7S27YPJ7lNo.jpg,52fe447ac3a368484e0255cf,Directing,Director,23967
False,2,57521,Directing,Steve Beck,Steve Beck,0.608,/tP9EWRaqoUtzHZHKP9I8I7KPDPa.jpg,52fe4515c3a36847f80bb943,Directing,Director,9645
False,2,17309,Directing,Greg Beeman,Greg Beeman,5.154,/eMZIGB6jbIldPK4YyZ44uf7ZIGg.jpg,57efa6d49251415a3b0029fe,Directing,Director,126934
False,1,94831,Directing,Maggie Greenwald,Maggie Greenwald,1.844,/rn56Ue2ernFlLASQ3hKIJDMD5B1.jpg,52fe44f3c3a368484e04005b,Directing,Director,26189
False,2,38692,Directing,Paul Hoen,Paul Hoen,3.0,/bAf7mBti0hlEUeovaamit4XrVe.jpg,52fe484ec3a368484e0f2205,Directing,Director,71886
False,2,40357,Directing,Ulrich Köhler,Ulrich Köhler,0.532,/a89MgEdTHAPQ7srAQiTLsAGuAZ5.jpg,52fe459bc3a36847f80d09eb,Directing,Director,40640
False,0,1047756,Writing,Sam Mraovich,Sam Mraovich,0.001,,52fe44619251416c9100eb31,Directing,Director,31130
False,2,21879,Directing,Simon Wells,Simon Wells,4.224,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg,52fe4339c3a36847f8043bf7,Directing,Director,2135
True,0,98140,Directing,Lou Vockell,Lou Vockell,0.98,,52fe45c7c3a368484e06e5e7,Directing,Director,29092
False,2,10781,Directing,Michael Apted,Michael Apted,2.934,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg,52fe4326c3a36847f803e083,Directing,Director,1957
False,2,23968,Writing,Phil Alden Robinson,Phil Alden Robinson,3.24,/cYgEgM3MxDb0I1olvrZNHXjuC6I.jpg,52fe43cfc3a36847f80717a1,Directing,Director,4614
False,2,51866,Directing,Rick Famuyiwa,Rick Famuyiwa,2.883,/zvpQOPiD5RLfjKBJyNgHYNocy7X.jpg,52fe46849251416c91056fcb,Directing,Director,37964
False,2,82482,Writing,Greg Pritikin,Greg Pritikin,0.863,/5YsmEizlJ9waiSj0XzG187t35Du.jpg,52fe47519251416c750950f7,Directing,Director,17906
False,2,17825,Directing,Shawn Levy,Shawn Levy,17.186,/j1CXZgmfvFeD7S3PYtsEk8H3ebB.jpg,52fe44979251416c7503a251,Directing,Director,11870
False,1,6495,Directing,Mira Nair,Mira Nair,2.877,/AwpYt2FDZL7dN5HFE1XVJRjh9D4.jpg,52fe46adc3a36847f810c261,Directing,Director,45069
False,2,47640,Acting,Clark Johnson,Clark Johnson,9.736,/7QtWJ9DXeZNML265lWig8uK5tFh.jpg,52fe44ddc3a36847f80aea2d,Directing,Director,9257
False,2,5501,Directing,Gary Fleder,Gary Fleder,4.551,/w7P8UyWeyB2CB4Eq9wHlMVj7bQk.jpg,52fe44279251416c7502aae9,Directing,Director,11329
False,2,37932,Directing,F. Gary Gray,F. Gary Gray,4.925,/lVbwLnxtdiQaS8oGWFZMkhATLc5.jpg,52fe4517c3a36847f80bbd7d,Directing,Director,9654
False,2,3950,Writing,Len Wiseman,Len Wiseman,7.231,/1OQxKQDItiG1vNwNBzDufLfBubA.jpg,52fe4231c3a36847f800b059,Directing,Director,277
False,2,21370,Directing,Roger Donaldson,Roger Donaldson,3.468,/qh19qXD1JpFSNhRKtg2vm9nDTwY.jpg,52fe4308c3a36847f8035533,Directing,Director,1647
False,1,9340,Directing,Lana Wachowski,Lana Wachowski,10.415,/4nE4ttPQBuw1virOz0LYT08c1Vm.jpg,52fe425cc3a36847f80183c1,Directing,Director,604
False,1,9339,Directing,Lilly Wachowski,Lilly Wachowski,9.917,/afRagUzIMpmaA3EyKtfsY5xA9TK.jpg,52fe425cc3a36847f80182ed,Directing,Director,604
False,1,9339,Directing,Lilly Wachowski,Lilly Wachowski,9.917,/afRagUzIMpmaA3EyKtfsY5xA9TK.jpg,52fe425cc3a36847f801852f,Directing,Director,605
False,1,9340,Directing,Lana Wachowski,Lana Wachowski,10.415,/4nE4ttPQBuw1virOz0LYT08c1Vm.jpg,52fe425cc3a36847f801853b,Directing,Director,605
False,2,9032,Directing,Bryan Singer,Bryan Singer,3.986,/to8mWJabPoWkphkbYKoutCVSj06.jpg,52fe45fe9251416c91045861,Directing,Director,36658
False,2,42994,Directing,David Dobkin,David Dobkin,6.253,/c1cs3r7rDOzk0n32EDlon1xCGlE.jpg,52fe443ac3a36847f8089911,Directing,Director,6038
False,2,366,Directing,James Mangold,James Mangold,9.229,/pk0GDjn99crNwR4qgCCEokDYd71.jpg,52fe436fc3a36847f8054153,Directing,Director,2832
False,2,4499,Directing,Tom Shadyac,Tom Shadyac,5.298,/kuliB1DrKSbdn2jxESncPbWxGrD.jpg,52fe4236c3a36847f800c66d,Directing,Director,310
False,2,108,Directing,Peter Jackson,Peter Jackson,13.45,/4hh7hips4xc6kgpNDQKQH3goRvJ.jpg,52fe421bc3a36847f80046b7,Directing,Director,122
False,1,6884,Directing,Patty Jenkins,Patty Jenkins,4.964,/9zdvRFn2iapRqG6OzrE7E92ByHw.jpg,52fe424bc3a36847f8012fff,Directing,Director,504
False,2,24248,Directing,Nigel Cole,Nigel Cole,1.974,/7Cui0fuosyfaQgR4J8ROz8WYgGZ.jpg,52fe44b5c3a36847f80a5851,Directing,Director,8696
False,2,40333,Writing,Satoshi Kon,今敏,12.532,/b7Oqg1bjS0e2iEzEjYWnsyVVagt.jpg,52fe45649251416c75054d1d,Directing,Director,13398
False,2,15148,Directing,Jon Amiel,Jon Amiel,4.013,/tZf4VLvFobxizCzDQ6xQdygGT9.jpg,52fe44eac3a36847f80b1869,Directing,Director,9341
False,2,12987,Production,David Zucker,David Zucker,12.702,/13iJccfZeC0X9WZgJnlI7ZphL7l.jpg,52fe43b6c3a36847f8069d4d,Directing,Director,4256
False,2,2209,Camera,Jan de Bont,Jan de Bont,5.053,/evj9vN5pxxjr4aFLZRvniU0gzof.jpg,52fe432ac3a36847f803f405,Directing,Director,1996
False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,42.313,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,5e840eeee38bd80013aa8ae1,Directing,Director,24
False,2,1704,Directing,Gore Verbinski,Gore Verbinski,5.579,/rSQRdmLNAwdKxrtvBSSlBmWeSsj.jpg,52fe420fc3a36847f8000ea9,Directing,Director,22
False,2,52358,Directing,Boaz Yakin,Boaz Yakin,4.273,/fBMZdwXjIilRm4tWHs24fPnsVeq.jpg,52fe46299251416c7506f2ab,Directing,Director,14926
False,2,7,Writing,Andrew Stanton,Andrew Stanton,9.053,/fo6ePCWEVB0L1sccrvB99Iaoqcg.jpg,52fe420ec3a36847f8000653,Directing,Director,12
False,2,7018,Writing,Richard Curtis,Richard Curtis,14.808,/dLhFfcHJvOLzzykO3LYkinXJUA1.jpg,52fe424bc3a36847f8013305,Directing,Director,508
False,2,81916,Acting,Tommy Wiseau,Tommy Wiseau,3.535,/mDiPtAoCFOM2NoHI0Jx1Zh2t5rV.jpg,52fe47299251416c7508fb4b,Directing,Director,17473
False,2,2690,Directing,Peter Weir,Peter Weir,3.94,/4GxIZX5gtbMpW4ZgHwvGmLSIHOE.jpg,52fe44b1c3a36847f80a494f,Directing,Director,8619
False,1,36805,Writing,Audrey Wells,Audrey Wells,3.679,/sTF0DbsykxPAziztGnQbB0Zb9Re.jpg,52fe43d49251416c7501fbc7,Directing,Director,10934
False,2,21768,Directing,Sylvain Chomet,Sylvain Chomet,2.219,/hi5lgXJVDlw5oL8BVjdNur3hTNS.jpg,52fe4518c3a36847f80bc147,Directing,Director,9662
False,2,52870,Directing,Tim Johnson,Tim Johnson,1.718,/yQkP9wuYcIceIzH9QnECNqVwkAr.jpg,52fe45f09251416c75067ae7,Directing,Director,14411
False,2,1205756,Directing,Patrick Gilmore,Patrick Gilmore,1.4,,52fe45f09251416c75067af3,Directing,Director,14411
False,2,4387,Directing,François Ozon,François Ozon,9.572,/gjXDLWWMlypNp2R4ALMhR9JMf18.jpg,52fe4234c3a36847f800c159,Directing,Director,302
False,1,1769,Directing,Sofia Coppola,Sofia Coppola,8.196,/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg,52fe421fc3a36847f8005b31,Directing,Director,153
False,0,142007,Directing,Steve Trenbirth,Steve Trenbirth,1.982,,52fe46239251416c7506e5af,Directing,Director,14873
False,2,4037,Writing,Ron Shelton,Ron Shelton,3.971,/eUzRfBeh2Fn6dJtmlvLO42XuYgt.jpg,52fe44339251416c7502c5d7,Directing,Director,11375
False,2,42,Directing,Lars von Trier,Lars von Trier,13.126,/7y1zOCOGb9ePiWt2SqZPnr13X3g.jpg,52fe44e69251416c75044d1d,Directing,Director,12456
False,2,72343,Directing,Jørgen Leth,Jørgen Leth,1.419,/nyegklYsfvx8RnMjRdX4DfMIPVC.jpg,52fe44e69251416c75044d2f,Directing,Director,12456
False,2,12989,Directing,Andrew Davis,Andrew Davis,2.519,/iHtwEZeu1X1l48WVMeNkN5vFo19.jpg,52fe449ec3a36847f80a0851,Directing,Director,8326
False,2,18281,Directing,Donald Petrie,Donald Petrie,4.541,/yQnsMLDqr5armucP5KmRPdB9gNt.jpg,52fe4548c3a36847f80c5991,Directing,Director,9919
False,2,1213124,Writing,Richard Day,Richard Day,0.671,,538af5640e0a26670b00115a,Directing,Director,21059
False,2,69719,Directing,Bruno Barreto,Bruno Barreto,3.211,/rfoIOJvo7jcRuPY17u3BwUOTNbn.jpg,52fe44519251416c750308f7,Directing,Director,11523
False,2,54050,Directing,Mark Waters,Mark Waters,5.471,/afouy66zeJ1hn7fcjLp8QkcTeQJ.jpg,52fe435b9251416c7500d2e7,Directing,Director,10330
False,2,125544,Directing,Tim Fywell,Tim Fywell,1.311,/jdZBmm9noJh37Ri1aXZyOzaGpAI.jpg,52fe47539251416c75095501,Directing,Director,17920
False,2,2239,Production,Anthony Minghella,Anthony Minghella,4.119,/3zNlCjH6Ddh5pn2UrNWd6SAKGKg.jpg,52fe434ac3a36847f8049017,Directing,Director,2289
False,2,10723,Directing,Mike Newell,Mike Newell,5.837,/zeLnvLZtyJaBP1wWceRM7HWkm0E.jpg,52fe448b9251416c75038915,Directing,Director,11820
False,2,3317,Directing,Takeshi Kitano,ビートたけし,17.292,/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg,52fe422cc3a36847f8009be1,Directing,Director,246
False,2,5877,Directing,Vincenzo Natali,Vincenzo Natali,2.12,/rvYH9Ns2rTZ4X8OlMkfSCh7FPET.jpg,52fe43dc9251416c75020f1f,Directing,Director,10981
False,2,42309,Directing,Tibor Takács,Tibor Takács,2.335,/6W3KQ7vcNEs1hOFCkGq9TyeXLFo.jpg,52fe45e9c3a368484e0760ef,Directing,Director,29556
False,2,59026,Directing,Peyton Reed,Peyton Reed,8.276,/aucXNycAtFREMIKr6ikmHvd2Mmp.jpg,52fe43a89251416c7501912b,Directing,Director,10720
False,2,9181,Directing,Edward Zwick,Edward Zwick,8.34,/RzRjOpqfob68smXTj5RPjankKr.jpg,52fe425ec3a36847f8018e07,Directing,Director,616
False,2,6159,Directing,Ron Howard,Ron Howard,16.5,/g3n8qduLaPO2l4kJZsV6xNMXozn.jpg,52fe44be9251416c7503f6dd,Directing,Director,12146
False,2,113601,Directing,Jerzy Hoffman,Jerzy Hoffman,3.263,/29iNh2JlmeF1opRMiZiBlABJXiM.jpg,52fe458b9251416c91036269,Directing,Director,35021
False,2,70235,Directing,Marco Tullio Giordana,Marco Tullio Giordana,1.786,/uJBDzGa9Cv6z8kNE6ryXdj4afxC.jpg,52fe44739251416c75035259,Directing,Director,11659
False,2,76247,Directing,Charles Herman-Wurmfeld,Charles Herman-Wurmfeld,1.559,,52fe435a9251416c7500d0a3,Directing,Director,10327
False,2,2294,Directing,Robert Rodriguez,Robert Rodriguez,7.34,/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,52fe44d89251416c75042f6b,Directing,Director,12279
False,2,54441,Directing,James Ivory,James Ivory,3.445,/k8rLCfPmRXT77nXQcYssrX5Dn0s.jpg,52fe4500c3a36847f80b6b69,Directing,Director,9499
False,2,4780,Directing,Wolfgang Becker,Wolfgang Becker,3.555,/bMdE7xiXaqXQyA9pk3g7VG6gH46.jpg,52fe4239c3a36847f800d961,Directing,Director,338
False,2,10808,Directing,Stephen Norrington,Stephen Norrington,1.339,/yz6mmhcGoglQEILf5uUCK636NH8.jpg,52fe44b5c3a36847f80a5913,Directing,Director,8698
False,2,6094,Directing,Hans-Christian Schmid,Hans-Christian Schmid,1.375,/pXNkFg5kDi2f1b5mueNf9bf3rWH.jpg,52fe4245c3a36847f801111d,Directing,Director,446
False,2,16837,Directing,Mark Steven Johnson,Mark Steven Johnson,4.134,/fhMvsLJyTDfj39qPSR6ZBEEMoDE.jpg,52fe44fdc3a36847f80b6119,Directing,Director,9480
False,1,10757,Directing,Jane Campion,Jane Campion,2.814,/zAkrfMl6m940Ja46ofWaM94gTNj.jpg,52fe43d69251416c75020121,Directing,Director,10944
False,2,69081,Directing,Kim Jee-woon,김지운,8.383,/AdmMNGigeaQ4C1bVHCawsHSvNsB.jpg,5a7c6f049251414b0c010beb,Directing,Director,4552
False,1,19850,Directing,Catherine Hardwicke,Catherine Hardwicke,4.547,/AcuShXY2w2soOxgpMjRjir40rq6.jpg,52fe43e59251416c7502249d,Directing,Director,11023
False,2,56502,Directing,Peter Spierig,Peter Spierig,1.905,/1M1FX7YR9Dq0DhawzQ0vT0tx678.jpg,52fe44cfc3a36847f80ab52b,Directing,Director,8991
False,2,56501,Directing,Michael Spierig,Michael Spierig,3.627,/hDj7wXT937jZZjU7lJ8aTuKoBg5.jpg,52fe44cfc3a36847f80ab525,Directing,Director,8991
False,2,510,Directing,Tim Burton,Tim Burton,25.443,/yHEHAHQpN9PfSEQx1UxZPczhcAi.jpg,52fe4258c3a36847f8016fef,Directing,Director,587
False,2,38516,Directing,Denys Arcand,Denys Arcand,2.237,/jYqHVVAHbhNvFCMmi2wUm8IanRp.jpg,52fe43e99251416c75022d55,Directing,Director,11042
False,1,17698,Writing,Nancy Meyers,Nancy Meyers,4.976,/oguBZ1ubDnY1FTrUXxjULulbXKV.jpg,52fe446bc3a36847f8094fdd,Directing,Director,6964
False,0,17862,Sound,Alex Steyermark,Alex Steyermark,1.285,,52fe4573c3a368484e05be9b,Directing,Director,28026
False,2,42,Directing,Lars von Trier,Lars von Trier,13.126,/7y1zOCOGb9ePiWt2SqZPnr13X3g.jpg,52fe4251c3a36847f8014c89,Directing,Director,553
False,2,21807,Writing,Billy Ray,Billy Ray,2.775,/l5wSvlFkc7tjV6ETxJwOEwj8gHi.jpg,52fe45779251416c7505788b,Directing,Director,13537
False,1,107195,Directing,Laura Gabbert,Laura Gabbert,0.277,,52fe4e479251416c9112c63d,Directing,Director,252549
False,2,78118,Directing,Vadim Perelman,Вадим Перельман,2.979,/yFZ2C4QiD35F4eblRSBpNUimrYD.jpg,52fe43f59251416c75024461,Directing,Director,11093
False,2,81355,Directing,Yukihiko Tsutsumi,堤幸彦,4.23,/oqcs7jNbcoSeZYUPFblhR75truZ.jpg,52fe4481c3a368484e026ed3,Directing,Director,24092
False,2,4755,Directing,David R. Ellis,David R. Ellis,3.984,/zw1ccRyxUBy0y7JDdXTZAYg96xd.jpg,52fe44edc3a36847f80b22db,Directing,Director,9358
False,2,102445,Directing,John Sayles,John Sayles,5.88,/iFGXKTs2eDfBQjhvYoaWtdUaWbU.jpg,52fe46a29251416c9105ab65,Directing,Director,38244
False,2,77919,Writing,Tim McCanlies,Tim McCanlies,1.256,,52fe45469251416c75050f75,Directing,Director,13156
False,2,4956,Directing,Bernardo Bertolucci,Bernardo Bertolucci,7.962,/b0W7CtXxbo24sX8TPnDlLTYfc2E.jpg,52fe42edc3a36847f802d56f,Directing,Director,1278
False,2,151091,Directing,Gary Ellis,Gary Ellis,0.011,,52fe48adc3a36847f8173e8b,Directing,Director,54772
False,2,16785,Directing,Peter Webber,Peter Webber,2.232,/7X50ruC3Ti3lDvfj7ZrLrquvSZk.jpg,52fe43a1c3a36847f80632cb,Directing,Director,3635
False,2,3045,Directing,P.J. Hogan,P.J. Hogan,3.36,/a9nTCDzLrnrEgD81WiRvZ4zN1VX.jpg,52fe43919251416c7501578d,Directing,Director,10601
False,2,96323,Directing,Marcel Sarmiento,Marcel Sarmiento,1.584,/nwnpS69J0ErhkQBW2cvj7ME3vRT.jpg,5da13fd3afe2240013e7ed7a,Directing,Director,638750
False,2,176153,Directing,Ezekiel Norton,Ezekiel Norton,2.854,,52fe476bc3a36847f8134adf,Directing,Director,48567
False,2,1614,Directing,Ang Lee,李安,6.735,/jrmdsPZI5WT4rmOl20Gb1Y2femb.jpg,663ee1d163916aea449ac4c6,Directing,Director,1927
